timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"04:12 (MST)","05:29 (MST)","12:24 (MST)","16:06 (MST)","19:19 (MST)","19:19 (MST)","20:37 (MST)","04:02 (MST)","00:24 (MST)","22:43 (MST)","02:06 (MST)","13 May 2024",1715616061,13-05-2024,DD-MM-YYYY,13,Monday,5,May,2024,AD,"Anno Domini",06-11-1445,DD-MM-YYYY,06,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:11 (MST)","05:29 (MST)","12:24 (MST)","16:06 (MST)","19:20 (MST)","19:20 (MST)","20:38 (MST)","04:01 (MST)","00:24 (MST)","22:43 (MST)","02:06 (MST)","14 May 2024",1715702461,14-05-2024,DD-MM-YYYY,14,Tuesday,5,May,2024,AD,"Anno Domini",07-11-1445,DD-MM-YYYY,07,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:10 (MST)","05:28 (MST)","12:24 (MST)","16:06 (MST)","19:21 (MST)","19:21 (MST)","20:39 (MST)","04:00 (MST)","00:24 (MST)","22:43 (MST)","02:06 (MST)","15 May 2024",1715788861,15-05-2024,DD-MM-YYYY,15,Wednesday,5,May,2024,AD,"Anno Domini",08-11-1445,DD-MM-YYYY,08,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:10 (MST)","05:27 (MST)","12:24 (MST)","16:06 (MST)","19:22 (MST)","19:22 (MST)","20:39 (MST)","04:00 (MST)","00:24 (MST)","22:43 (MST)","02:05 (MST)","16 May 2024",1715875261,16-05-2024,DD-MM-YYYY,16,Thursday,5,May,2024,AD,"Anno Domini",09-11-1445,DD-MM-YYYY,09,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:09 (MST)","05:27 (MST)","12:24 (MST)","16:07 (MST)","19:22 (MST)","19:22 (MST)","20:40 (MST)","03:59 (MST)","00:24 (MST)","22:44 (MST)","02:05 (MST)","17 May 2024",1715961661,17-05-2024,DD-MM-YYYY,17,Friday,5,May,2024,AD,"Anno Domini",10-11-1445,DD-MM-YYYY,10,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:08 (MST)","05:26 (MST)","12:24 (MST)","16:07 (MST)","19:23 (MST)","19:23 (MST)","20:41 (MST)","03:58 (MST)","00:25 (MST)","22:44 (MST)","02:05 (MST)","18 May 2024",1716048061,18-05-2024,DD-MM-YYYY,18,Saturday,5,May,2024,AD,"Anno Domini",11-11-1445,DD-MM-YYYY,11,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:07 (MST)","05:25 (MST)","12:24 (MST)","16:07 (MST)","19:24 (MST)","19:24 (MST)","20:42 (MST)","03:57 (MST)","00:25 (MST)","22:44 (MST)","02:05 (MST)","19 May 2024",1716134461,19-05-2024,DD-MM-YYYY,19,Sunday,5,May,2024,AD,"Anno Domini",12-11-1445,DD-MM-YYYY,12,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:06 (MST)","05:25 (MST)","12:24 (MST)","16:07 (MST)","19:24 (MST)","19:24 (MST)","20:43 (MST)","03:56 (MST)","00:25 (MST)","22:45 (MST)","02:05 (MST)","20 May 2024",1716220861,20-05-2024,DD-MM-YYYY,20,Monday,5,May,2024,AD,"Anno Domini",13-11-1445,DD-MM-YYYY,13,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:05 (MST)","05:24 (MST)","12:25 (MST)","16:07 (MST)","19:25 (MST)","19:25 (MST)","20:44 (MST)","03:55 (MST)","00:25 (MST)","22:45 (MST)","02:05 (MST)","21 May 2024",1716307261,21-05-2024,DD-MM-YYYY,21,Tuesday,5,May,2024,AD,"Anno Domini",14-11-1445,DD-MM-YYYY,14,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:05 (MST)","05:24 (MST)","12:25 (MST)","16:07 (MST)","19:26 (MST)","19:26 (MST)","20:45 (MST)","03:55 (MST)","00:25 (MST)","22:45 (MST)","02:04 (MST)","22 May 2024",1716393661,22-05-2024,DD-MM-YYYY,22,Wednesday,5,May,2024,AD,"Anno Domini",15-11-1445,DD-MM-YYYY,15,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:04 (MST)","05:23 (MST)","12:25 (MST)","16:07 (MST)","19:26 (MST)","19:26 (MST)","20:46 (MST)","03:54 (MST)","00:25 (MST)","22:45 (MST)","02:04 (MST)","23 May 2024",1716480061,23-05-2024,DD-MM-YYYY,23,Thursday,5,May,2024,AD,"Anno Domini",16-11-1445,DD-MM-YYYY,16,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:03 (MST)","05:23 (MST)","12:25 (MST)","16:07 (MST)","19:27 (MST)","19:27 (MST)","20:47 (MST)","03:53 (MST)","00:25 (MST)","22:46 (MST)","02:04 (MST)","24 May 2024",1716566461,24-05-2024,DD-MM-YYYY,24,Friday,5,May,2024,AD,"Anno Domini",17-11-1445,DD-MM-YYYY,17,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:03 (MST)","05:22 (MST)","12:25 (MST)","16:07 (MST)","19:28 (MST)","19:28 (MST)","20:48 (MST)","03:53 (MST)","00:25 (MST)","22:46 (MST)","02:04 (MST)","25 May 2024",1716652861,25-05-2024,DD-MM-YYYY,25,Saturday,5,May,2024,AD,"Anno Domini",18-11-1445,DD-MM-YYYY,18,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:02 (MST)","05:22 (MST)","12:25 (MST)","16:08 (MST)","19:28 (MST)","19:28 (MST)","20:48 (MST)","03:52 (MST)","00:25 (MST)","22:46 (MST)","02:04 (MST)","26 May 2024",1716739261,26-05-2024,DD-MM-YYYY,26,Sunday,5,May,2024,AD,"Anno Domini",19-11-1445,DD-MM-YYYY,19,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:01 (MST)","05:22 (MST)","12:25 (MST)","16:08 (MST)","19:29 (MST)","19:29 (MST)","20:49 (MST)","03:51 (MST)","00:25 (MST)","22:47 (MST)","02:04 (MST)","27 May 2024",1716825661,27-05-2024,DD-MM-YYYY,27,Monday,5,May,2024,AD,"Anno Domini",20-11-1445,DD-MM-YYYY,20,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:01 (MST)","05:21 (MST)","12:25 (MST)","16:08 (MST)","19:30 (MST)","19:30 (MST)","20:50 (MST)","03:51 (MST)","00:25 (MST)","22:47 (MST)","02:04 (MST)","28 May 2024",1716912061,28-05-2024,DD-MM-YYYY,28,Tuesday,5,May,2024,AD,"Anno Domini",21-11-1445,DD-MM-YYYY,21,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:00 (MST)","05:21 (MST)","12:25 (MST)","16:08 (MST)","19:30 (MST)","19:30 (MST)","20:51 (MST)","03:50 (MST)","00:26 (MST)","22:47 (MST)","02:04 (MST)","29 May 2024",1716998461,29-05-2024,DD-MM-YYYY,29,Wednesday,5,May,2024,AD,"Anno Domini",22-11-1445,DD-MM-YYYY,22,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"04:00 (MST)","05:20 (MST)","12:26 (MST)","16:08 (MST)","19:31 (MST)","19:31 (MST)","20:52 (MST)","03:50 (MST)","00:26 (MST)","22:47 (MST)","02:04 (MST)","30 May 2024",1717084861,30-05-2024,DD-MM-YYYY,30,Thursday,5,May,2024,AD,"Anno Domini",23-11-1445,DD-MM-YYYY,23,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:59 (MST)","05:20 (MST)","12:26 (MST)","16:08 (MST)","19:31 (MST)","19:31 (MST)","20:52 (MST)","03:49 (MST)","00:26 (MST)","22:48 (MST)","02:04 (MST)","31 May 2024",1717171261,31-05-2024,DD-MM-YYYY,31,Friday,5,May,2024,AD,"Anno Domini",24-11-1445,DD-MM-YYYY,24,"Al Juma'a",الجمعة,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:59 (MST)","05:20 (MST)","12:26 (MST)","16:09 (MST)","19:32 (MST)","19:32 (MST)","20:53 (MST)","03:49 (MST)","00:26 (MST)","22:48 (MST)","02:04 (MST)","01 Jun 2024",1717257661,01-06-2024,DD-MM-YYYY,01,Saturday,6,June,2024,AD,"Anno Domini",25-11-1445,DD-MM-YYYY,25,"Al Sabt",السبت,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:58 (MST)","05:20 (MST)","12:26 (MST)","16:09 (MST)","19:33 (MST)","19:33 (MST)","20:54 (MST)","03:48 (MST)","00:26 (MST)","22:48 (MST)","02:04 (MST)","02 Jun 2024",1717344061,02-06-2024,DD-MM-YYYY,02,Sunday,6,June,2024,AD,"Anno Domini",26-11-1445,DD-MM-YYYY,26,"Al Ahad",الاحد,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:58 (MST)","05:19 (MST)","12:26 (MST)","16:09 (MST)","19:33 (MST)","19:33 (MST)","20:55 (MST)","03:48 (MST)","00:26 (MST)","22:49 (MST)","02:04 (MST)","03 Jun 2024",1717430461,03-06-2024,DD-MM-YYYY,03,Monday,6,June,2024,AD,"Anno Domini",27-11-1445,DD-MM-YYYY,27,"Al Athnayn",الاثنين,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:58 (MST)","05:19 (MST)","12:26 (MST)","16:09 (MST)","19:34 (MST)","19:34 (MST)","20:55 (MST)","03:48 (MST)","00:26 (MST)","22:49 (MST)","02:04 (MST)","04 Jun 2024",1717516861,04-06-2024,DD-MM-YYYY,04,Tuesday,6,June,2024,AD,"Anno Domini",28-11-1445,DD-MM-YYYY,28,"Al Thalaata",الثلاثاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:57 (MST)","05:19 (MST)","12:27 (MST)","16:09 (MST)","19:34 (MST)","19:34 (MST)","20:56 (MST)","03:47 (MST)","00:27 (MST)","22:49 (MST)","02:04 (MST)","05 Jun 2024",1717603261,05-06-2024,DD-MM-YYYY,05,Wednesday,6,June,2024,AD,"Anno Domini",29-11-1445,DD-MM-YYYY,29,"Al Arba'a",الاربعاء,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:57 (MST)","05:19 (MST)","12:27 (MST)","16:09 (MST)","19:35 (MST)","19:35 (MST)","20:57 (MST)","03:47 (MST)","00:27 (MST)","22:49 (MST)","02:04 (MST)","06 Jun 2024",1717689661,06-06-2024,DD-MM-YYYY,06,Thursday,6,June,2024,AD,"Anno Domini",30-11-1445,DD-MM-YYYY,30,"Al Khamees",الخميس,11,"Dhū al-Qaʿdah",ذوالقعدة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:57 (MST)","05:19 (MST)","12:27 (MST)","16:10 (MST)","19:35 (MST)","19:35 (MST)","20:57 (MST)","03:47 (MST)","00:27 (MST)","22:50 (MST)","02:04 (MST)","07 Jun 2024",1717776061,07-06-2024,DD-MM-YYYY,07,Friday,6,June,2024,AD,"Anno Domini",01-12-1445,DD-MM-YYYY,01,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:57 (MST)","05:19 (MST)","12:27 (MST)","16:10 (MST)","19:36 (MST)","19:36 (MST)","20:58 (MST)","03:47 (MST)","00:27 (MST)","22:50 (MST)","02:04 (MST)","08 Jun 2024",1717862461,08-06-2024,DD-MM-YYYY,08,Saturday,6,June,2024,AD,"Anno Domini",02-12-1445,DD-MM-YYYY,02,"Al Sabt",السبت,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:57 (MST)","05:19 (MST)","12:27 (MST)","16:10 (MST)","19:36 (MST)","19:36 (MST)","20:58 (MST)","03:47 (MST)","00:27 (MST)","22:50 (MST)","02:04 (MST)","09 Jun 2024",1717948861,09-06-2024,DD-MM-YYYY,09,Sunday,6,June,2024,AD,"Anno Domini",03-12-1445,DD-MM-YYYY,03,"Al Ahad",الاحد,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:56 (MST)","05:19 (MST)","12:28 (MST)","16:10 (MST)","19:36 (MST)","19:36 (MST)","20:59 (MST)","03:46 (MST)","00:28 (MST)","22:51 (MST)","02:05 (MST)","10 Jun 2024",1718035261,10-06-2024,DD-MM-YYYY,10,Monday,6,June,2024,AD,"Anno Domini",04-12-1445,DD-MM-YYYY,04,"Al Athnayn",الاثنين,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:56 (MST)","05:19 (MST)","12:28 (MST)","16:11 (MST)","19:37 (MST)","19:37 (MST)","20:59 (MST)","03:46 (MST)","00:28 (MST)","22:51 (MST)","02:05 (MST)","11 Jun 2024",1718121661,11-06-2024,DD-MM-YYYY,11,Tuesday,6,June,2024,AD,"Anno Domini",05-12-1445,DD-MM-YYYY,05,"Al Thalaata",الثلاثاء,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:56 (MST)","05:19 (MST)","12:28 (MST)","16:11 (MST)","19:37 (MST)","19:37 (MST)","21:00 (MST)","03:46 (MST)","00:28 (MST)","22:51 (MST)","02:05 (MST)","12 Jun 2024",1718208061,12-06-2024,DD-MM-YYYY,12,Wednesday,6,June,2024,AD,"Anno Domini",06-12-1445,DD-MM-YYYY,06,"Al Arba'a",الاربعاء,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:56 (MST)","05:19 (MST)","12:28 (MST)","16:11 (MST)","19:38 (MST)","19:38 (MST)","21:00 (MST)","03:46 (MST)","00:28 (MST)","22:51 (MST)","02:05 (MST)","13 Jun 2024",1718294461,13-06-2024,DD-MM-YYYY,13,Thursday,6,June,2024,AD,"Anno Domini",07-12-1445,DD-MM-YYYY,07,"Al Khamees",الخميس,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:56 (MST)","05:19 (MST)","12:28 (MST)","16:11 (MST)","19:38 (MST)","19:38 (MST)","21:01 (MST)","03:46 (MST)","00:28 (MST)","22:52 (MST)","02:05 (MST)","14 Jun 2024",1718380861,14-06-2024,DD-MM-YYYY,14,Friday,6,June,2024,AD,"Anno Domini",08-12-1445,DD-MM-YYYY,08,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,Hajj
"03:56 (MST)","05:19 (MST)","12:29 (MST)","16:11 (MST)","19:38 (MST)","19:38 (MST)","21:01 (MST)","03:46 (MST)","00:29 (MST)","22:52 (MST)","02:05 (MST)","15 Jun 2024",1718467261,15-06-2024,DD-MM-YYYY,15,Saturday,6,June,2024,AD,"Anno Domini",09-12-1445,DD-MM-YYYY,09,"Al Sabt",السبت,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,"Hajj,Arafa"
"03:56 (MST)","05:19 (MST)","12:29 (MST)","16:12 (MST)","19:39 (MST)","19:39 (MST)","21:01 (MST)","03:46 (MST)","00:29 (MST)","22:52 (MST)","02:06 (MST)","16 Jun 2024",1718553661,16-06-2024,DD-MM-YYYY,16,Sunday,6,June,2024,AD,"Anno Domini",10-12-1445,DD-MM-YYYY,10,"Al Ahad",الاحد,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,"Eid-ul-Adha,Hajj"
"03:56 (MST)","05:19 (MST)","12:29 (MST)","16:12 (MST)","19:39 (MST)","19:39 (MST)","21:02 (MST)","03:46 (MST)","00:29 (MST)","22:52 (MST)","02:06 (MST)","17 Jun 2024",1718640061,17-06-2024,DD-MM-YYYY,17,Monday,6,June,2024,AD,"Anno Domini",11-12-1445,DD-MM-YYYY,11,"Al Athnayn",الاثنين,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,Hajj
"03:56 (MST)","05:19 (MST)","12:29 (MST)","16:12 (MST)","19:39 (MST)","19:39 (MST)","21:02 (MST)","03:46 (MST)","00:29 (MST)","22:53 (MST)","02:06 (MST)","18 Jun 2024",1718726461,18-06-2024,DD-MM-YYYY,18,Tuesday,6,June,2024,AD,"Anno Domini",12-12-1445,DD-MM-YYYY,12,"Al Thalaata",الثلاثاء,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,Hajj
"03:57 (MST)","05:19 (MST)","12:29 (MST)","16:12 (MST)","19:39 (MST)","19:39 (MST)","21:02 (MST)","03:47 (MST)","00:29 (MST)","22:53 (MST)","02:06 (MST)","19 Jun 2024",1718812861,19-06-2024,DD-MM-YYYY,19,Wednesday,6,June,2024,AD,"Anno Domini",13-12-1445,DD-MM-YYYY,13,"Al Arba'a",الاربعاء,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,Hajj
"03:57 (MST)","05:20 (MST)","12:30 (MST)","16:13 (MST)","19:40 (MST)","19:40 (MST)","21:02 (MST)","03:47 (MST)","00:30 (MST)","22:53 (MST)","02:06 (MST)","20 Jun 2024",1718899261,20-06-2024,DD-MM-YYYY,20,Thursday,6,June,2024,AD,"Anno Domini",14-12-1445,DD-MM-YYYY,14,"Al Khamees",الخميس,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
"03:57 (MST)","05:20 (MST)","12:30 (MST)","16:13 (MST)","19:40 (MST)","19:40 (MST)","21:03 (MST)","03:47 (MST)","00:30 (MST)","22:53 (MST)","02:07 (MST)","21 Jun 2024",1718985661,21-06-2024,DD-MM-YYYY,21,Friday,6,June,2024,AD,"Anno Domini",15-12-1445,DD-MM-YYYY,15,"Al Juma'a",الجمعة,12,"Dhū al-Ḥijjah",ذوالحجة,1445,AH,"Anno Hegirae",33.032167,-111.966842,America/Phoenix,2,"Islamic Society of North America (ISNA)",15,15,39.7042123,-86.3994387,ANGLE_BASED,STANDARD,STANDARD,0,0,0,0,0,0,0,0,0,
